Episode,Reward,Length,TD_Error
18257,-38.0,23,40.293279225229185
18258,-97.0,28,45.58056198639318
18259,-28.0,22,39.164599972083636
18260,-40.0,34,59.86122288239733
18261,-117.0,75,73.10853596298244
18262,-33.0,27,37.780881822940614
18263,5.0,16,9.124159279371497
18264,-4.0,16,4.914133719033337
18265,-4.0,25,70.05225507049863
18266,-43.0,28,54.74223405915302
18267,-13.0,16,20.5762955097955
18268,-13.0,16,9.914032980757042
18269,-20.0,23,53.451365613516714
18270,-50.0,44,84.06811209080291
18271,-22.0,25,14.110910734128964
18272,7.0,14,9.087405480046542
18273,-9.0,12,22.469883085719857
18274,-30.0,24,10.950603979195577
18275,-3.0,24,42.851856027431495
18276,-9.0,21,12.992494877316076
18277,-15.0,18,1.5406743267077552
18278,4.0,17,10.080216443263467
18279,10.0,11,2.172032771408624
18280,-15.0,27,70.36129511571198
18281,-30.0,24,25.93271211507482
18282,-2.0,23,30.75743755122602
18283,-80.0,47,50.39714161750692
18284,-12.0,15,6.579877146965757
18285,-40.0,16,6.162658202416113
18286,-47.0,32,88.037209405662
18287,0.0,12,8.987419428184438
18288,-12.0,15,3.656368872335122
18289,0.0,12,8.302801083608102
18290,5.0,16,7.884834319812654
18291,-112.0,34,26.98824511984958
18292,-25.0,19,8.274294073068688
18293,-3.0,24,22.311615986806714
18294,-9.0,21,32.8044765853154
18295,-4.0,16,15.654101116461646
18296,-4.0,16,34.510569315718044
18297,-90.0,57,70.98653382211234
18298,-32.0,26,61.164402015866926
18299,8.0,13,7.921889432269182
18300,8.0,13,1.652233348725293
18301,-33.0,27,80.13348846509587
18302,0.0,12,20.68341180881015
18303,-59.0,26,56.459444237131606
18304,-34.0,19,6.185996997827196
18305,-5.0,17,2.8582492015755037
18306,-3.0,24,16.357455788122905
18307,-13.0,25,18.928841311387373
18308,-9.0,21,21.49147957779212
18309,-53.0,47,27.39369282991501
18310,-93.0,51,49.49443194949177
18311,-34.0,37,47.45150208630059
18312,-59.0,26,9.090118294422199
18313,-138.0,60,41.44001399045163
18314,-1.0,13,4.869978056137491
18315,-3.0,15,21.115292747012404
18316,-94.0,79,151.39753871412444
18317,-37.0,31,48.236858318352176
18318,-153.0,39,133.993616242845
18319,-56.0,50,40.47835525922039
18320,-28.0,22,7.623232194287439
18321,-44.0,29,43.06349593479882
18322,-59.0,53,38.12369022415396
18323,6.0,15,5.5680983770022365
18324,-5.0,17,12.310283879142204
18325,-84.0,51,48.35317199631402
18326,9.0,12,27.664930615919275
18327,6.0,15,9.395833757612113
18328,0.0,12,12.896966772348591
18329,6.0,15,8.716191550908007
18330,-31.0,34,41.06198335034469
18331,-104.0,44,52.575623903928346
18332,-96.0,54,33.811321201738565
18333,-99.0,75,44.3251065139936
18334,-29.0,23,3.2481112861032777
18335,-49.0,43,35.49543342122445
18336,5.0,16,29.370877071695645
18337,-24.0,18,2.6764566710502535
18338,-145.0,85,76.47887065094447
18339,-25.0,28,8.3901242373734
18340,-41.0,35,40.71426999686264
18341,-40.0,25,56.19683081746814
18342,2.0,19,2.2283519171584807
18343,-167.0,44,113.66580753997334
18344,-89.0,47,39.57172023618767
18345,-39.0,33,128.6343914849017
18346,6.0,15,3.7043012764640437
18347,-7.0,28,61.38117295676955
18348,-30.0,24,97.20088529124126
18349,-4.0,16,64.09652429010703
18350,6.0,15,32.92225794092906
18351,-26.0,20,9.404453710581322
18352,-20.0,23,31.96583278110728
18353,-5.0,26,24.352505110205414
18354,-5.0,26,25.41957910658735
18355,5.0,16,13.534890606876445
18356,-178.0,37,33.07655004747146
18357,-13.0,16,11.529312961004536
18358,-45.0,39,47.2870832023508
18359,-32.0,26,14.645377354176134
18360,-43.0,37,84.3794816637481
18361,-3.0,15,20.768338540723164
18362,-24.0,18,8.068743498413667
18363,0.0,12,18.983538161446347
18364,-11.0,14,31.35985644916201
18365,-31.0,25,28.45951238414625
18366,-72.0,66,48.07494094525535
18367,-15.0,27,31.91559158684248
18368,-180.0,39,45.6848582206361
18369,-20.0,23,2.997109882177277
18370,-5.0,17,4.524673687590557
18371,-9.0,12,1.5536872732205458
18372,-35.0,20,17.847978763240036
18373,3.0,18,3.0843096420368266
18374,-36.0,21,57.752365436604464
18375,-28.0,22,5.940316601373311
18376,-83.0,41,57.464638219740664
18377,-30.0,24,12.866993562767703
18378,-15.0,27,27.650156001392453
18379,-39.0,42,66.06631508848989
18380,-97.0,37,55.56976287557359
18381,-36.0,30,41.657045334060115
18382,9.0,12,11.650624227452653
18383,-2.0,14,3.341982859831905
18384,-21.0,24,9.74312088610806
18385,-29.0,23,15.27796957965009
18386,-10.0,13,12.188720488176543
18387,-2.0,14,20.8834709739574
18388,-36.0,30,14.404681091569216
18389,8.0,13,2.1035295326491514
18390,-11.0,23,45.4261369639691
18391,-4.0,16,9.443883787111545
18392,-14.0,17,10.076921934905641
18393,-40.0,25,18.90123607266159
18394,-47.0,23,3.8342158278390386
18395,8.0,13,14.7210853069722
18396,-50.0,44,30.997735711479322
18397,-7.0,19,60.751096741340234
18398,-40.0,34,37.584874969685586
18399,-17.0,20,16.729067737483376
18400,4.0,17,19.76052422789924
18401,3.0,18,23.92041042807344
18402,-11.0,23,25.427219636282047
18403,-17.0,20,9.734907132059277
18404,-19.0,22,18.10154797784557
18405,-28.0,22,8.44744135838107
18406,-33.0,27,23.60282236338645
18407,3.0,18,5.051001935836368
18408,-13.0,16,49.90960729091569
18409,7.0,14,2.3663418427495735
18410,-22.0,16,23.489750589244494
18411,-13.0,25,27.95014034216217
18412,-10.0,13,4.730707056078302
18413,-27.0,30,42.48261617315427
18414,-29.0,23,67.22527376252822
18415,-5.0,17,30.10406775287248
18416,-73.0,31,15.70189807045432
18417,-58.0,34,72.46428741835132
18418,-7.0,19,29.616575073422894
18419,-35.0,20,7.942916168234973
18420,-23.0,26,50.90238828814876
18421,-30.0,33,5.7203109762461395
18422,7.0,14,3.733920533344076
18423,-8.0,11,1.6511733988796138
18424,-5.0,17,12.793302038864425
18425,1.0,20,10.918054673141214
18426,-9.0,21,20.751873627148512
18427,-47.0,23,33.78792315408259
18428,12.0,9,2.3103456934058695
18429,-19.0,22,33.19903989633889
18430,-10.0,22,11.218275922287106
18431,-119.0,86,57.84168380507367
18432,8.0,13,1.776413950386214
18433,-25.0,28,49.104996765543945
18434,-10.0,22,11.598970662580328
18435,-44.0,47,39.98432271112233
18436,-41.0,26,25.145296100333013
18437,-35.0,20,10.565201045031088
18438,-31.0,25,2.637430725881834
18439,-8.0,20,10.568159716146738
18440,-11.0,14,4.840319199622527
18441,-10.0,22,21.959887115941484
18442,-25.0,37,31.522391311260833
18443,-58.0,52,19.40843531732313
18444,-71.0,38,141.66374310020797
18445,-111.0,33,27.723371442233088
18446,-3.0,15,7.524347254991298
18447,14.0,7,0.5303232844835915
18448,-4.0,16,26.117707361057768
18449,10.0,11,1.3909798389281456
18450,-44.0,29,16.683813180716072
18451,-58.0,34,38.95007097955778
18452,6.0,15,4.148570187731728
18453,-7.0,19,21.824748862854392
18454,-54.0,48,55.37598706720621
18455,-41.0,26,24.217712159836992
18456,-56.0,32,75.51235395524532
18457,-10.0,13,9.226644383426063
18458,-14.0,17,1.5667952820958355
18459,-23.0,26,18.4215425181757
18460,-20.0,23,43.524387551836526
18461,1.0,11,0.8167129365470416
18462,-109.0,94,58.29349526821036
18463,2.0,19,5.219650584335575
18464,8.0,13,9.76813239420423
18465,-2.0,14,1.07941849227136
18466,-23.0,26,40.993130909894774
18467,-33.0,27,26.03331097434608
18468,-19.0,22,11.40840483672055
18469,-56.0,23,19.819630977168572
18470,-31.0,25,4.088090467962239
18471,-49.0,43,61.42338718279893
18472,-27.0,21,19.525058211013516
18473,-8.0,20,37.66212258475343
18474,1.0,11,7.864024322926511
18475,-32.0,26,42.722353528052
18476,14.0,7,0.8813107120425858
18477,-141.0,108,57.68687186109639
18478,-232.0,64,97.13270810226872
18479,-19.0,22,31.108942836007202
18480,-30.0,24,13.368769452756766
18481,-2.0,14,4.25717494660627
18482,-166.0,106,109.25769460462793
18483,-87.0,63,30.45808144534908
18484,-7.0,28,3.6112885393020164
18485,-14.0,17,21.605910376493938
18486,-28.0,22,20.251234946921358
18487,-165.0,60,57.58905253334212
18488,-3.0,15,18.76633369401506
18489,-41.0,26,17.619866334590228
18490,-216.0,156,147.42998989345054
18491,-7.0,19,19.29270457177512
18492,-50.0,35,34.666670424688334
18493,-11.0,23,15.6172463473942
18494,-13.0,16,7.6099254172969495
18495,0.0,12,49.66567315913318
18496,-125.0,83,24.626172314484798
18497,-15.0,18,13.542722150456513
18498,-382.0,61,92.74646180615866
18499,-23.0,26,14.892152586316627
18500,4.0,17,17.85076151162974
18501,0.0,12,2.5984744094074745
18502,-27.0,30,23.716035418990998
18503,-26.0,38,53.953438497337004
18504,-217.0,148,125.9522883156566
18505,-154.0,85,89.77143218529645
18506,-2.0,14,5.213460710290349
18507,-70.0,28,29.128565143088224
18508,-6.0,18,26.001483723821195
18509,-187.0,109,55.32583183547186
18510,-147.0,78,29.601505549590343
18511,-37.0,40,31.95922373375589
18512,-107.0,74,58.23058305488502
18513,-108.0,66,103.14385710277037
18514,-16.0,19,3.919445302871928
18515,-19.0,13,4.296217951144477
18516,-2.0,14,2.163853212557523
18517,-85.0,34,54.60318000487905
18518,-35.0,20,9.235459161694308
18519,-12.0,24,25.27727277230551
18520,-63.0,39,40.898062707679344
18521,-47.0,32,36.54600913982762
18522,-26.0,29,60.17841605841937
18523,10.0,11,7.744572395817215
18524,-29.0,23,2.5950784747159688
18525,-488.0,86,277.2832442635469
18526,-25.0,28,30.02768039259479
18527,-93.0,69,54.14473279714332
18528,-182.0,95,57.62576096342167
18529,-164.0,95,35.139831658288685
18530,-146.0,32,50.98266997912748
18531,-10.0,22,11.584625703731973
18532,-13.0,25,60.468271948917774
18533,-35.0,29,14.379698065943415
18534,-260.0,56,58.560616855016804
18535,-12.0,15,1.3780019524370228
18536,1.0,20,15.553849888732923
18537,-17.0,29,57.89759712037866
18538,-193.0,79,68.7377466237918
18539,-9.0,21,10.421721991497336
18540,-25.0,19,3.75936457361491
18541,1.0,11,3.6657263017931214
18542,-16.0,19,7.754433791467704
18543,-12.0,24,25.264441351792527
18544,-18.0,30,73.07158644006711
18545,-64.0,22,35.39709603524295
18546,-22.0,25,32.83292876340346
18547,7.0,14,1.1879201974480154
18548,-12.0,15,4.3470462673732015
18549,-443.0,200,198.54553761471965
18550,-3.0,15,15.13690311363311
18551,-15.0,18,7.0059727200926005
18552,-31.0,25,8.345194659434455
18553,-333.0,165,166.15212990310266
18554,-31.0,25,24.291851056484035
18555,-37.0,22,23.754435548411323
18556,-25.0,19,10.131409613216263
18557,-8.0,20,9.907271868530017
18558,6.0,15,4.019634018679973
18559,-40.0,25,127.29736879018719
18560,-52.0,28,53.230643967020455
18561,-7.0,19,6.487357393493355
18562,-9.0,21,13.812750307391013
18563,-1.0,13,35.28009939983883
18564,-32.0,26,46.12802323586135
18565,-40.0,25,46.71857791117287
18566,-7.0,19,25.749964891254365
18567,-10.0,13,25.285299265380388
18568,-2.0,14,6.105570466447993
18569,-43.0,28,81.79263938377449
18570,-48.0,33,15.113951464221685
18571,-32.0,35,43.367254708507744
18572,-36.0,30,37.05573017251737
18573,-45.0,39,19.53153312058214
18574,-35.0,29,77.78434273175071
18575,2.0,10,3.2483275679845924
18576,-1.0,13,3.6109024964098424
18577,-10.0,13,29.25558957579392
18578,-20.0,14,6.303581950575108
18579,-26.0,20,7.1969296137219345
18580,-35.0,29,31.571132640400435
18581,-8.0,20,15.723561653014059
18582,-4.0,25,33.24474037039403
18583,-9.0,21,86.34990281386888
18584,-6.0,27,26.62276052625282
18585,-67.0,34,47.60757957031842
18586,-33.0,27,29.02813331373642
18587,-13.0,16,1.889154243082917
18588,-17.0,20,25.788003770253056
18589,4.0,8,1.177918758950665
18590,-138.0,87,69.89808971233894
18591,-185.0,116,100.85257368990095
18592,9.0,12,9.80345793314767
18593,-13.0,25,55.93447048332041
18594,-23.0,26,23.07215151296532
18595,-11.0,14,6.105375448083336
18596,-1055.0,200,908.5169670075347
18597,5.0,16,37.26638918816272
18598,-56.0,23,48.718184674986674
18599,7.0,14,2.7398372883504365
18600,-33.0,27,25.672582863608568
18601,3.0,18,5.3479674689902765
18602,-28.0,22,52.039371541617584
18603,-8.0,20,42.63833155349312
18604,-317.0,200,149.04702828897948
18605,-974.0,200,583.5045538746996
18606,3.0,18,6.273571663837387
18607,8.0,13,6.754568651458719
18608,-1028.0,200,668.5853578544159
18609,-54.0,30,77.09768151087991
18610,7.0,14,2.6167127357343425
18611,8.0,13,5.42506247735389
18612,1.0,20,10.679875177533717
18613,-52.0,37,48.15277777031861
18614,-1200.0,159,925.0344719105251
18615,-3.0,24,14.2232128022698
18616,-57.0,24,41.757314735381556
18617,-34.0,28,75.214912532482
18618,-977.0,161,659.9402315562019
18619,10.0,11,3.0281542398205303
18620,-19.0,22,48.35323318389817
18621,-34.0,28,37.38352326757217
18622,-62.0,56,21.12451567621993
18623,-90.0,66,74.98673983969691
18624,-1127.0,200,897.9418137738718
18625,-11.0,14,34.01150140569672
18626,-2.0,14,1.436707785482069
18627,-11.0,23,8.542777018422768
18628,-2.0,14,34.93869683059427
18629,-34.0,28,42.17765109035241
18630,-27.0,30,68.07432795544287
18631,-26.0,20,10.681570458429576
18632,-155.0,41,65.41785867651618
18633,-53.0,29,13.870376111729684
18634,-4.0,16,15.600490289737678
18635,-14.0,17,24.474241719586786
18636,-23.0,17,34.37196273542634
18637,-26.0,29,2.104211028403208
18638,-53.0,38,24.281732876302826
18639,3.0,18,1.6059581414314188
18640,11.0,10,1.6508059152075463
18641,9.0,12,7.885804375904513
18642,-15.0,18,1.6288863481892832
18643,-50.0,44,38.63051973329834
18644,-11.0,14,6.679141736797732
18645,-12.0,15,17.508727534900714
18646,-6.0,18,10.627555591547306
18647,10.0,11,0.9808814060528915
18648,0.0,21,24.01905188531478
18649,-788.0,161,621.8922849017322
18650,-1514.0,200,1191.7678731213366
18651,2.0,19,7.43448140677873
18652,-1.0,13,5.783428116253418
18653,-60.0,27,24.650621450716784
18654,-1.0,13,2.3215565654442294
18655,1.0,11,1.0565441868127206
18656,1.0,11,1.5345850651306527
18657,-30.0,33,34.12080593725801
18658,-10.0,22,27.092748123324583
18659,-362.0,200,147.75529016294115
18660,5.0,16,17.11928994380969
18661,-419.0,71,198.46015963072688
18662,-317.0,200,180.55040345263967
18663,14.0,7,0.8689186639736857
18664,-13.0,25,100.2599746491882
18665,-56.0,41,50.83879728966042
18666,-1442.0,200,1223.7993369410503
18667,-353.0,200,135.72406317779246
18668,-18.0,30,36.33343846859047
18669,0.0,12,30.83042176505279
18670,-13.0,16,4.595013419803195
18671,-19.0,22,10.526363846978867
18672,-4.0,16,1.142734176144498
18673,-7.0,19,11.769848439358881
18674,11.0,10,1.718895299812834
18675,-3.0,15,1.8208280959179
18676,-6.0,18,38.76771268901129
18677,-2.0,14,7.676586545440628
18678,-45.0,30,40.144921050545975
18679,-15.0,18,1.4093157926487092
18680,-443.0,200,297.63538223511966
18681,7.0,14,17.284857049340133
18682,-53.0,38,39.78047367143162
18683,-28.0,22,47.484747008607314
18684,-3.0,15,22.432469173541165
18685,-366.0,126,177.0005821868323
18686,5.0,16,3.9846025900125746
18687,-30.0,24,18.687471561916027
18688,-29.0,32,33.15879214335138
18689,-79.0,55,39.39047434418313
18690,-35.0,38,77.14479311763739
18691,-15.0,18,51.87714773572134
18692,-28.0,31,50.514810663367854
18693,3.0,9,4.117586358492115
18694,-6.0,18,34.636061210929995
18695,1.0,11,2.4637442567140724
18696,-42.0,36,41.27492049989232
18697,-17.0,20,10.338429618701198
18698,-19.0,22,3.4631654176044524
18699,-614.0,200,324.2871686560092
18700,-16.0,19,17.846662050092476
18701,-22.0,16,14.196943361911678
18702,-92.0,77,125.59510997548337
18703,-27.0,30,41.35687858469623
18704,-1514.0,200,1289.893281699572
18705,2.0,10,0.9299260136578162
18706,-30.0,24,40.368821777272956
18707,7.0,14,2.406039410436147
18708,-5.0,17,12.893878338489657
18709,-28.0,31,35.328921636195474
18710,-5.0,17,29.561801018783456
18711,-16.0,19,11.740015761322326
18712,-8.0,20,19.314311335748982
18713,-5.0,17,10.564008339523198
18714,-68.0,26,10.860547457768305
18715,-48.0,42,22.36628149940472
18716,-1037.0,200,684.4114635219939
18717,-5.0,17,10.648954722452018
18718,-13.0,16,2.3516853008722336
18719,-7.0,19,2.872877757321028
18720,5.0,16,25.138993994934054
18721,-3.0,15,4.74740142524535
18722,5.0,16,50.2383883604856
18723,-32.0,26,22.250729434738247
18724,-99.0,48,36.13008134665836
18725,2.0,19,4.958334466290793
18726,-64.0,31,31.354529053234216
18727,-402.0,72,114.72531218364094
18728,-40.0,34,24.969395399828215
18729,-31.0,25,29.46500377307791
18730,-17.0,29,60.4760728088645
18731,-362.0,200,253.0919017609142
18732,-344.0,200,104.40764276553688
18733,-16.0,19,24.56429487982672
18734,-4.0,16,16.800959556670335
18735,1.0,20,5.951143147335287
18736,-38.0,23,5.711078663286853
18737,7.0,14,17.325571276544707
18738,8.0,13,12.717336956715116
18739,-817.0,163,443.33223387222927
18740,-5.0,26,51.584055795110714
18741,-41.0,26,36.33193959954565
18742,-310.0,106,163.60185550035035
18743,-377.0,101,81.34787479963472
18744,2.0,19,22.833804988589606
18745,6.0,15,40.663951302706266
18746,-31.0,34,46.665741858739295
18747,-1.0,13,96.3689145829851
18748,-64.0,31,11.640013076035434
18749,-378.0,165,189.4844404263407
18750,-49.0,25,44.689432962149226
18751,-21.0,24,50.573511757218625
18752,-29.0,23,44.24636620748805
18753,-14.0,17,39.906389651163806
18754,14.0,7,3.0100825045135604
18755,-23.0,26,33.45015715526563
18756,-2.0,14,3.784830987261145
18757,10.0,11,1.3595806108789938
18758,12.0,9,1.2272990287031516
18759,-6.0,18,28.789374284414123
18760,-13.0,16,3.383454420837481
18761,10.0,11,0.8967672907140605
18762,-8.0,20,13.812447795323294
18763,-22.0,25,26.70122231603449
18764,-64.0,31,112.09781464786738
18765,-6.0,18,7.221946917086527
18766,-5.0,26,61.062471976156246
18767,6.0,15,5.492114639261317
18768,5.0,16,16.014118796187176
18769,-17.0,20,23.46266595083563
18770,-9.0,21,8.738431683245196
18771,-12.0,15,5.497517665995986
18772,-17.0,20,6.891781942547041
18773,-34.0,28,29.819076147910778
18774,-374.0,98,176.4698912014308
18775,-9.0,21,25.031100084431046
18776,-57.0,33,27.499776371690018
18777,14.0,7,0.39354002409377564
18778,-16.0,19,16.553855984770365
18779,7.0,14,8.183862740914918
18780,-17.0,20,13.321710209310595
18781,6.0,15,7.5654764668234336
18782,8.0,13,2.7723438286188617
18783,-470.0,200,216.16335956889907
18784,-35.0,29,24.460336210237926
18785,11.0,10,6.360140113097131
18786,-32.0,26,36.081583261843434
18787,4.0,17,35.88126359978071
18788,-407.0,200,128.26312998868474
18789,5.0,16,46.09942972098497
18790,-49.0,25,44.758974940207224
18791,4.0,17,4.269645018966685
18792,-53.0,47,54.335922912876185
18793,-4.0,16,6.402603748292336
18794,-25.0,28,33.94085275933833
18795,-641.0,200,359.03666825977666
18796,-11.0,14,12.278527623411492
18797,4.0,17,29.081049221563376
18798,1.0,20,8.76017156335844
18799,8.0,13,6.558837138974155
18800,8.0,13,1.859454940417283
18801,-80.0,56,36.96891714622467
18802,-38.0,23,16.97889904988625
18803,7.0,14,41.48948674888652
18804,-138.0,78,67.14546376075226
18805,5.0,16,13.021349431069666
18806,-16.0,19,41.10189505791561
18807,9.0,12,1.6060784119610987
18808,-19.0,22,32.593723642393
18809,-13.0,25,34.85164372435986
18810,5.0,16,29.52026633335464
18811,-1.0,13,0.7941955212632816
18812,-11.0,23,35.837053906915685
18813,12.0,9,1.8876249885113587
18814,7.0,14,6.087907282854886
18815,6.0,15,15.848241921020843
18816,-109.0,67,47.07470064169061
18817,-755.0,164,329.68277944279237
18818,-40.0,34,24.70094306015801
18819,-6.0,18,8.040117450966164
18820,4.0,8,1.0016178433281482
18821,-416.0,200,229.2440500946633
18822,-60.0,27,72.82013961858627
18823,0.0,12,14.97724902572051
18824,-3.0,15,17.663434114597607
18825,-13.0,16,20.191425959273687
18826,0.0,12,2.7603418520627017
18827,-31.0,25,21.37341294665049
18828,-46.0,31,25.457362546993863
18829,-8.0,11,69.18127065171137
18830,-65.0,59,189.4458050352974
18831,-8.0,20,29.616990361407716
18832,-111.0,42,55.46868247152827
18833,-5.0,17,53.876783011265275
18834,-55.0,40,59.82462277267143
18835,8.0,13,5.611542061912687
18836,-12.0,15,33.84203385702148
18837,13.0,8,0.6914237056600312
18838,2.0,10,4.343516429483579
18839,-18.0,21,30.72905422681231
18840,-3.0,15,14.574441181988533
18841,-7.0,19,10.258711134049719
18842,-20.0,23,28.7249123533353
18843,3.0,9,0.8329069007278544
18844,-9.0,12,5.4362908624614334
18845,3.0,18,35.06016516618149
18846,-3.0,15,24.387508183092024
18847,-2.0,14,49.793593840688345
18848,1.0,20,29.694578672212856
18849,-139.0,61,80.86221866351265
18850,-6.0,18,14.456371344406108
18851,-4.0,25,38.19876308271034
18852,-74.0,32,36.34813997487527
18853,-36.0,30,22.19709303940124
18854,2.0,10,4.724126101787419
18855,-34.0,28,20.412507533429107
18856,-47.0,32,20.08213005164751
18857,-15.0,18,21.065750385821076
18858,3.0,18,37.82119072622663
18859,-135.0,39,119.77270515139769
18860,-13.0,16,10.392743804841487
18861,-10.0,22,27.30559849191107
18862,-7.0,19,31.760622564442656
18863,-72.0,57,40.15323881386993
18864,-6.0,18,34.27925246662886
18865,-31.0,25,37.57566125164237
18866,-13.0,25,33.61012613943552
18867,2.0,10,0.8144042243527796
18868,-21.0,24,34.00140922322635
18869,-3.0,15,4.910644797472919
18870,-183.0,87,148.09257005249506
18871,-57.0,33,77.02779383324173
18872,-7.0,19,50.52992648128128
18873,-15.0,18,23.329653349464223
18874,-10.0,22,2.8862509176955413
18875,-16.0,19,28.721889234215666
18876,-39.0,24,34.42766999417796
18877,-76.0,43,48.35355788003449
18878,-14.0,17,72.91435410858003
18879,-3.0,15,4.274850012514499
18880,-5.0,17,7.379007582693603
18881,-33.0,27,98.09927930667607
18882,-78.0,54,52.57302676385348
18883,12.0,9,1.6373420174917213
18884,-4.0,16,18.680481570199532
18885,-91.0,94,87.15276309242734
18886,12.0,9,1.6472737647759406
18887,-9.0,30,47.47865398222595
18888,-40.0,34,29.938035855347664
18889,9.0,12,1.527425415629163
18890,-5.0,17,6.290278883513693
18891,11.0,10,25.087170995249323
18892,-3.0,15,17.82579728511962
18893,4.0,8,0.7845560790453323
18894,-3.0,24,39.09170555212404
18895,-38.0,23,22.439440903567345
18896,-13.0,16,8.900366714413195
18897,-19.0,22,18.08100914489765
18898,-9.0,21,35.10138798290711
18899,-17.0,20,15.712885063760524
18900,-19.0,22,16.135957180248653
18901,-146.0,32,39.0646375029002
18902,-32.0,17,15.764131102077585
18903,-83.0,41,151.9726050886334
18904,12.0,9,2.0876105239320824
18905,-15.0,18,21.36492366329597
18906,-24.0,18,23.614898221886165
18907,-1.0,22,13.812706916568459
18908,-18.0,21,5.803576237078133
18909,-15.0,27,10.875531754389328
18910,-24.0,27,33.102389672836296
18911,-31.0,25,16.68602857949503
18912,-7.0,19,2.505827722642902
18913,-22.0,25,37.84284299717632
18914,0.0,12,5.8926617762152915
18915,15.0,6,0.7624674335134882
18916,-25.0,19,40.82048966593425
18917,-9.0,21,28.15880467221706
18918,-8.0,20,18.71872440572443
18919,-27.0,30,31.632175336603154
18920,-2.0,14,1.2579667683827243
18921,5.0,16,33.939071653603946
18922,-22.0,16,78.26415311639016
18923,-20.0,23,60.524115677427176
18924,-12.0,24,51.39594657264638
18925,8.0,13,6.820593844496287
18926,-18.0,21,22.715191562292688
18927,-24.0,27,41.31522091227521
18928,1.0,11,5.383103640611942
18929,6.0,15,12.175797193057733
18930,-6.0,18,34.04906925834018
18931,9.0,12,10.507196832283498
18932,6.0,15,3.234624001342816
18933,-12.0,15,43.86054953552008
18934,-109.0,76,41.40610393720033
18935,-120.0,51,63.09976084510596
18936,10.0,11,5.251713491608683
18937,-4.0,16,19.89258513589658
18938,-3.0,15,28.71562017254024
18939,-1.0,13,4.783197537512301
18940,-30.0,24,104.90872635405572
18941,8.0,13,5.988057396124233
18942,-26.0,20,5.252901807945278
18943,-3.0,15,7.328219421272781
18944,2.0,19,61.032001074366576
18945,10.0,11,6.426172995292433
18946,-524.0,200,329.48901680080075
18947,-6.0,18,71.43773780475112
18948,-8.0,20,31.37251103937274
18949,-14.0,26,27.34941555041661
18950,-45.0,48,56.23291917181757
18951,-115.0,109,76.15059115790314
18952,3.0,18,7.413397219792046
18953,-15.0,27,38.060870671161865
18954,5.0,16,12.06790471593574
18955,12.0,9,1.4362479431697261
18956,-3.0,15,25.237411290938184
18957,-20.0,23,8.33015446562554
18958,-22.0,25,23.354265357939
18959,1.0,20,22.34954549507495
18960,-1181.0,200,942.244254957509
18961,-9.0,21,25.27964160200375
18962,-17.0,29,45.558374882115686
18963,11.0,10,2.144712512480245
18964,-22.0,34,51.92002121824021
18965,-24.0,18,25.828496131123586
18966,-2.0,23,24.614030791598424
18967,-3.0,15,1.4204147362088442
18968,-20.0,23,48.61972712898222
18969,-479.0,200,163.8058209558776
18970,-23.0,26,25.011626292294466
18971,8.0,13,6.773996800310819
18972,-28.0,22,23.63084875414222
18973,-17.0,20,5.2106575682400305
18974,-63.0,39,42.462527680937484
18975,-28.0,22,57.787372484782054
18976,-30.0,24,15.659462797064492
18977,1.0,11,5.550330723037511
18978,7.0,14,2.331748432991395
18979,-8.0,20,1.572981477114073
18980,-163.0,121,114.32602722734987
18981,-6.0,18,17.109701723941214
18982,10.0,11,8.189996943034892
18983,-28.0,22,13.98023108356415
18984,-122.0,71,51.85157791958511
18985,-100.0,67,62.813598344403204
18986,-36.0,39,29.61779210565814
18987,-161.0,101,47.775712416833585
18988,-7.0,19,1.6663989592206434
18989,-52.0,37,32.34517094081497
18990,3.0,18,21.81596219031846
18991,-357.0,108,147.28135152126384
18992,-5.0,17,11.034427128947542
18993,9.0,12,6.594848749938187
18994,8.0,13,19.834365971286587
18995,-1.0,13,1.0107847696726022
18996,7.0,14,5.082556229618504
18997,-10.0,13,4.3033955985937595
18998,10.0,11,1.0500763170694942
18999,-49.0,52,35.371669397350445
19000,-160.0,73,46.99688529165974
19001,-13.0,16,4.035512077822872
19002,2.0,10,0.8230657081001631
19003,-12.0,24,55.33718309394976
19004,-4.0,16,36.24053807399781
19005,-63.0,30,39.28591784303228
19006,6.0,15,14.730302937177896
19007,-2.0,23,39.759885981317154
19008,-16.0,19,85.216174282991
19009,11.0,10,9.419959618678789
19010,5.0,16,5.944793276550747
19011,-32.0,26,50.01193581348042
19012,-4.0,25,28.08564213823439
19013,-17.0,29,35.68389738318541
19014,-67.0,52,51.5381433137855
19015,10.0,11,1.7272776184423382
19016,-22.0,25,51.51538413935401
19017,-117.0,66,115.39022053534833
19018,-48.0,33,16.605273998308206
19019,-16.0,19,27.853716374921476
19020,-12.0,24,23.435042397286118
19021,9.0,12,24.912071286565947
19022,-30.0,24,3.0548916704361395
19023,-33.0,36,44.83749999328677
19024,-76.0,52,31.370509735085136
19025,-39.0,24,27.521396918240896
19026,-19.0,22,31.53784557238788
19027,-6.0,27,28.943075932007275
19028,0.0,12,5.234243841489366
19029,-21.0,15,4.6895918114160295
19030,-167.0,62,40.811209587913936
19031,-2.0,14,2.2751022020485525
19032,9.0,12,2.255598501181277
19033,9.0,12,3.484307666856431
19034,-28.0,22,32.45829949464792
19035,-94.0,70,175.61899516409977
19036,-55.0,40,45.37333150666473
19037,4.0,17,7.450779572108878
